GSRN,mean_power,std_power,cv,zero_ratio,ramp_mean,ramp_std,mean_power_scaled,std_power_scaled,cv_scaled,ramp_mean_scaled,ramp_std_scaled
570714700000005282,99.08198466292777,123.5179262028422,1.2466234565551382,0.1800389149593682,-0.0024381868131869576,36.30045755925997,-0.4233029255022876,-0.43702282634606526,-0.11286880487343237,0.18381171251166656,-0.485252397239715
570714700000005299,102.30620350234634,124.09883535628721,1.2130137871203586,0.15646102781275037,0.00018315018315024107,36.65903621794986,-0.4118311389169413,-0.4347918358292199,-0.12122988034370955,0.23663104027777493,-0.48148656406582097
570714700000005305,103.30984319560491,127.10404446623838,1.2303188208850726,0.17294265766281333,-0.0014537545787546133,38.082316727617375,-0.4082601839219258,-0.4232502841327495,-0.11692490812125908,0.20364779193474725,-0.46653911298592243
570714700000005350,80.42710312464234,111.34642790862462,1.3844391204301476,0.21712258212200986,-0.0024267399267398587,34.931221699291456,-0.48967708632715223,-0.4837676522954634,-0.0785844103517502,0.1840423645979857,-0.4996322653645889
570714700000005381,84.44738468581892,116.08175131324913,1.3746044563147082,0.22673686620121322,-0.0017628205128205818,35.76443023036492,-0.47537290463856147,-0.4655815701047077,-0.0810309791599791,0.19742018560424518,-0.49088181619242666
570714700000005404,167.5992560375415,192.49257283884646,1.1485288025128761,0.07794437449925604,-0.01760531135531146,64.69595094712533,-0.17951813490117316,-0.17212463764459598,-0.13727180613679368,-0.12180230185552986,-0.18703975017420416
570714700000005411,140.56060432642784,185.34692194466035,1.3186263877624202,0.21036969211399795,-0.07495421245421242,58.96167425947507,-0.2757217914871323,-0.1995676195412929,-0.09495663995096862,-1.2773692542930049,-0.2472617652197679
570714700000005428,169.2766281332265,182.9344487195537,1.0806834395093103,0.0763419938193888,-0.015041208791208821,68.05706461428957,-0.1735500366844332,-0.2088327599775175,-0.15414969306400514,-0.07013623452099842,-0.15174095856379127
570714700000005435,127.16639578802793,147.2363997687837,1.1578247449444916,0.09362481400938537,0.007635073260073233,46.26790394433785,-0.3233784517465382,-0.3459316646973745,-0.13495925508987208,0.38678554846875085,-0.3805731606307157
570714700000005442,119.06110793178435,139.58492381049825,1.1723805215257441,0.11800389149593682,0.007280219780219747,43.892340366753984,-0.3522171060471851,-0.3753172755137502,-0.1313382154137601,0.37963533379298986,-0.40552159498496576
570714700000005466,120.51200640952271,150.14692490351456,1.2459084316734945,0.11033535538514364,-0.009878663003663083,45.70958169681382,-0.3470548020837792,-0.3347537482604986,-0.1130466815707962,0.033887856407005076,-0.38643672331213963
570714700000005503,5.162245622067071,6.194549605842353,1.1999718842052938,0.28808515508755866,-0.0006936813186813149,2.0788907976685387,-0.7574698217612472,-0.8876050542898433,-0.124474313757745,0.21896309046605508,-0.8446511184137045
570714700000005886,2.553109763076571,6.356100524261085,2.489552394567557,0.6248140093853726,-0.0011950549450549439,2.3953103275742107,-0.7667531400585594,-0.8869846155089385,0.19633455325776455,0.20886052908546393,-0.8413280451250142
570714700000006029,18.664467895158523,40.31112507756,2.15977896096446,0.6224104383655717,-0.018047390109890094,9.902417764520957,-0.7094288480993147,-0.7565798227312445,0.11429683575511355,-0.13071008542900756,-0.762487563292296
570714700000006258,22.511576971500514,32.521423110168975,1.4446532622455037,0.23738125214604555,-0.0028875915750915817,11.85604227796138,-0.6957408149686906,-0.7864962926564277,-0.06360494186655334,0.1747563116029477,-0.7419703801756924
570714700000006289,4.222133627103125,8.91649407850605,2.1118455420900077,0.3280874442028156,0.0003178618439878664,3.2898760595694228,-0.7608147448913706,-0.8771513847790783,0.10237244198696241,0.23934544875621233,-0.8319332157671138
570714700000006296,14.840127847087102,31.336680348374546,2.111617950415803,0.6051276181755751,-2.2773805633336544e-17,9.51330338699592,-0.7230358689146822,-0.7910463154109146,0.10231582401967991,0.23294060689673543,-0.7665740860002472
570714700000007828,23.853354927320588,37.7862344737252,1.5841056567873606,0.3339819159894701,0.008539606227106202,11.594459249385736,-0.690966762362241,-0.7662767038353235,-0.0289133779540331,0.4050116763293516,-0.7447175543949751
570714700000007927,0.03750749685246652,1.969820042302509,52.518035262408404,0.9995421769486094,-4.0667510059529544e-19,1.5735719978075091,-0.775703665369968,-0.9038301929997397,12.641917266684686,0.2329406068967359,-0.8499580329603249
570714700000008252,8.717478997367518,19.90886959044387,2.2837875028383663,0.35492732059059173,-0.005421450237509319,8.051104424686955,-0.7448202838192439,-0.8349349979666123,0.14514643335614857,0.12369965181817155,-0.781930263022089
570714700000008450,23.508960741673345,38.3343006573874,1.6306250658470751,0.44523291747739496,0.002614125457875458,11.977679645739434,-0.6921921185789709,-0.7641718472478474,-0.017340747323561095,0.2856146238484618,-0.7406929309364172
570714700000008764,17.69841244134142,32.973862218924346,1.8630971748574048,0.2213002174659494,-0.008569907857837825,11.892216448321776,-0.7128660781844159,-0.784758693317362,0.040491325435788726,0.060258966687567014,-0.7415904749931614
570714700000009648,70.15008595627788,98.45001635159191,1.4034197536543633,0.1927435046354584,-0.008776327838827874,32.69860599771513,-0.5262427642668908,-0.5332965187532352,-0.07386259935122023,0.05609965231912755,-0.5230794451389549
570714700000009655,66.83878722673687,97.05338632438298,1.4520518751357545,0.1924001373469154,-0.00044036172161167705,33.099501375549586,-0.538024381532198,-0.538660297801588,-0.06176438937701476,0.2240674211362039,-0.5188691970482691
570714700000009662,58.93838766166877,90.52090219394985,1.5358564389914777,0.2341764907863111,-0.012772092490842487,32.129083252474636,-0.5661340422789752,-0.5637484033341149,-0.04091633300112319,-0.024414071450801884,-0.5290606366999637
570714700000009914,118.56253485177979,124.75191026608388,1.0522034673266871,0.1123955591164015,-0.01631055402930402,39.36141583984314,-0.3539910315329758,-0.432283691617848,-0.1612346540533535,-0.09571324437245309,-0.45310587106595646
570714700000009938,66.71560123612224,95.31470603986668,1.4286719189193164,0.18553279157605584,-0.012959935897435906,32.37699541167426,-0.5384626778963773,-0.5453377261112955,-0.06758061969718353,-0.028199072187229075,-0.5264570354796997
570714700000009945,63.64790465834955,93.22251487125781,1.4646596046116431,0.21735149364770517,-0.0058942307692307514,31.14908106312411,-0.5493775575002542,-0.5533728183953697,-0.058627965263671374,0.11417323461148554,-0.5393527292874835
570714700000010590,57.32559774522148,112.1698626624036,1.9567150989150184,0.22067071077028727,-0.01951525210324499,41.87413335784779,-0.5718723567824096,-0.48060523848940223,0.06378065084660016,-0.1602871614977314,-0.42671703069129807
570714700000010750,39.655798214490105,59.81346558973031,1.508315764222208,0.2507725763992217,-0.0034844322344322522,20.854360698449337,-0.6347415909498261,-0.6816807847647851,-0.04776762502870669,0.16273011182249036,-0.6474690338296979
570714700000010767,40.46164610278127,59.93532813332722,1.4812874390003463,0.23348975620922513,-0.0032139423076923157,19.678612648164837,-0.6318743801756358,-0.6812127697963327,-0.05449145988979372,0.16818042062211086,-0.6598168713392687
570714700000010897,97.46439807714319,122.40826688381584,1.2559280034431604,0.07405287856243561,-0.005458104395604417,40.25916244386738,-0.42905830657895977,-0.44128448998657677,-0.1105541132964012,0.12296107910008112,-0.4436776358342858
570714700000010989,126.64110003433673,140.64647204781275,1.1105910483222168,0.07176376330548243,0.004194482600732539,50.7208737481017,-0.3252474566375401,-0.37124038322073394,-0.14670957899488332,0.3174584508850909,-0.33380757376999615
570714700000011252,100.01284445461829,133.53272179003264,1.3351557244292185,0.2519171340276983,-0.012630608974358942,42.90287163796946,-0.4199909217571946,-0.3985608502338539,-0.0908446378495226,-0.02156321166394957,-0.4159131062282772
570714700000011269,105.42805322192973,137.05068205777025,1.2999451082462252,0.2245622067071077,0.00922115384615397,44.289005359703964,-0.400723582166531,-0.3850500698486307,-0.0996039807473234,0.4187447015485417,-0.40135577486942636
570714700000011771,161.0318947006982,169.88750154179314,1.0549928749056479,0.08137804738468582,-0.02091059981684971,58.95129889761734,-0.2028848390355324,-0.25893976079640174,-0.16054073329550994,-0.18840309177894315,-0.2473707284302884
570714700000011788,162.76254995994046,167.06302113892758,1.0264217486150564,0.05745679294952501,-0.014780334249084358,56.30728221756085,-0.19672715905918975,-0.2697872211203424,-0.16764837068688682,-0.06487967347388422,-0.27513848728817686
570714700000011795,162.86185269543324,177.4972005703726,1.0898635723020345,0.14696119949639463,-0.020311698717948592,58.86131768882147,-0.19637383943491768,-0.22971459491955626,-0.15186595197407626,-0.17633537462294896,-0.248315721147782
570714700000011801,161.71241444431726,169.6865756588692,1.049310754786224,0.08687192400137347,-0.023667811355311336,60.368040598217206,-0.20046354642025807,-0.25971141973262907,-0.16195427398033801,-0.24396025980960662,-0.23249194865446213
570714700000011818,161.53024241730571,167.81554894852079,1.0389110202346956,0.07565525924230285,0.005393315018315183,67.60876689035534,-0.20111171539382355,-0.2668971265213703,-0.16454141532741112,0.3416146438848514,-0.15644903139428493
570714700000011825,113.81763351264735,138.67564688218462,1.2184021280566781,0.1318530388005036,0.016901327838827838,44.57793181720228,-0.3708734139772354,-0.3788093675082105,-0.11988942308882411,0.5734984123406354,-0.39832143690174543
570714700000011832,121.49344660638663,149.9683123752752,1.234373676640693,0.16836442714890695,0.0047956730769231305,49.408038228566134,-0.34356283300678775,-0.33543971241570025,-0.11591618189562275,0.32957229845835,-0.3475951192123174
570714700000011849,81.0615006295067,112.28109981866511,1.3851347303801869,0.22719468925260386,0.02160817307692307,36.73761585210797,-0.48741989686559806,-0.48017803048403934,-0.07841136350576917,0.6683402437124449,-0.4806613119602265
570714700000011856,100.98744523291748,122.11175620946383,1.2091775955696793,0.09682957536911983,0.009804601648351601,40.380589572843334,-0.41652328736530053,-0.44242324378086584,-0.12218420948806222,0.430501038388007,-0.44240239454642155
570714700000011863,106.2809204532448,126.75706407640247,1.1926605785482027,0.09431154858647132,0.01081753663003656,41.99889810134283,-0.3976890763371916,-0.42458286764372444,-0.12629314683207285,0.450911441506009,-0.42540673740250434
570714700000011900,124.43833123497768,164.65796124840267,1.3232093328017878,0.26622410438365574,-0.011652930402930391,53.248321072593384,-0.3330849189258206,-0.27902389053136106,-0.093816540985561,-0.0018632169717972878,-0.3072640393203569
570714700000012242,144.3537942085384,170.52598333748003,1.181305862256259,0.11193773606501087,-0.0069368131868132515,53.24254748931148,-0.2622256031163968,-0.2564876616636745,-0.12911785893002295,0.0931654425899259,-0.307324674137651
570714700000012280,132.027492274236,166.41590772078118,1.2604640507381337,0.21117088245393156,-0.011584249084249043,58.26494487837354,-0.3060826463940044,-0.2722724701315627,-0.10942568108008276,-0.00047930445390750355,-0.25457889509627823
570714700000012297,126.5109763076571,164.6776350314537,1.3016865400752309,0.2544351608103468,-0.012625915750915854,58.689826495737485,-0.3257104375009693,-0.2789483330656937,-0.0991707648545901,-0.02146864430856319,-0.2501167408356404
570714700000012303,137.57179810003433,172.09146340775263,1.2509210883659279,0.22582122009843195,-0.016506410256410343,58.110729742886456,-0.2863559788304218,-0.25047541143422575,-0.11179968326296236,-0.0996597015693024,-0.2561984796952493
570714700000012327,133.36391209797412,154.83637956929826,1.1610065806674121,0.11205219182785853,-0.0022206959706961406,49.24449509640995,-0.3013276580480166,-0.31674382566503695,-0.13416771000594951,0.18819410215164847,-0.3493126674754697
570714700000012372,106.97544923886916,129.44639060528144,1.210056994630947,0.12601579489527298,-0.0013278388278388825,41.84531750360296,-0.3952179394811402,-0.41425446784653025,-0.12196544143579029,0.20618496488421037,-0.4270196580150929
570714700000012389,116.12100263248254,131.51061573434336,1.1325308320887326,0.07679981687077944,-0.0058493589743589544,42.84677433721813,-0.36267801525089105,-0.4063267795664263,-0.1412516202895955,0.11507739078983985,-0.4165022463542042
570714700000012396,119.30549387661668,136.43662281070172,1.143590444810544,0.08298042806455305,0.004590201465201416,44.23053866043985,-0.3513475796461545,-0.38740837380866766,-0.13850032108927032,0.3254320935089961,-0.4019697986835076
570714700000012402,112.68072564953646,128.58738949435661,1.1411657916926594,0.07370951127389264,0.004155219780219782,42.44989957083072,-0.3749185377800484,-0.4175534747929139,-0.13910350190148318,0.3166673142290322,-0.4206702695338427
570714700000012419,107.22880851550876,124.59686102341564,1.1619718874839022,0.09557056197779558,-6.868131868117488e-05,41.725134024743454,-0.3943164859211358,-0.43287916061327614,-0.13392757068651026,0.2315566943788496,-0.42828183835035527
570714700000012495,152.56406787226737,159.38179747771306,1.0446876495922601,0.07622753805654114,-0.02810061813186821,51.407694926050794,-0.23301340879320603,-0.29928707844624386,-0.16310436358502073,-0.33328028023504047,-0.3265945009510403
570714700000012501,57.217019571935445,102.50221475539307,1.79146372044988,0.6197779558200756,-0.005325091575091612,28.65658288714481,-0.5722586784602485,-0.5177339886095058,0.02267107523486908,0.12564125634305956,-0.5655292238710355
570714700000012518,93.50287283964748,118.62397493250668,1.2686666337615164,0.14833466865056655,-0.01652930402930404,54.41956966975771,-0.4431534329771447,-0.4558181212889526,-0.10738512498824723,-0.10012100574193059,-0.29496345557063397
570714700000012525,104.77065354240585,131.3313394110067,1.2535126485380796,0.1231544008240815,-0.00252976190476207,40.68392927450129,-0.4030626134793475,-0.4070152930368839,-0.11115498099276677,0.18196649582114718,-0.4392166870767236
570714700000012563,74.90903055968867,108.15015225326712,1.443753195645636,0.22662241043836556,-0.01013049450549457,36.30194406536867,-0.5093104158188372,-0.49604299799115037,-0.06382885138117601,0.028813510508078326,-0.48523678578632345
570714700000012570,118.79753920109879,159.9192892803001,1.346149847511496,0.26530845828087446,-0.019333791208791147,53.87258535928967,-0.3531548848952054,-0.29722283293153223,-0.08810963050293692,-0.15663076688907127,-0.3007079459691592
570714700000012631,110.3679180496738,154.2654062787229,1.3977377575364966,0.2798443401625272,-0.021050824175824122,50.5468994266039,-0.38314751866503566,-0.3189366573480829,-0.07527610918818829,-0.1912285798363013,-0.335634671550148
570714700000012648,105.98758154973103,152.40701333340763,1.4379704782856648,0.31326542291404375,-0.016117216117216126,49.670938030163406,-0.39873277760744913,-0.3260738439683712,-0.06526741763556375,-0.09181753063459538,-0.34483411609550507
570714700000012792,128.89098088588761,165.17824376984908,1.2815345389922048,0.25683873183014766,-0.020547161172161106,57.53684405481054,-0.3172423694344323,-0.2770257375249165,-0.10418397696782591,-0.18107988803844696,-0.26222549136982953
570714700000012808,143.49027126015795,176.02657221187695,1.2267491772506889,0.2205562550074396,-0.018051739926739998,58.29571640377416,-0.2652980220397835,-0.23536256569459116,-0.11781292815629672,-0.13079773322180896,-0.2542557290953
570714700000012815,150.48696348861162,161.65504668638795,1.0742129613016047,0.09202243332951814,-0.01862408424908436,52.7675388713712,-0.24040375646857753,-0.2905566299812757,-0.15575935354365947,-0.14233033753755306,-0.3123132677641113
570714700000012839,141.68125214604555,166.73711885114776,1.176846733957959,0.12384113540116745,0.0023351648351648845,53.728465253707974,-0.27173452099952905,-0.2710388538569642,-0.1302271560121048,0.2799936325049695,-0.30222151143512305
570714700000012846,133.6730227766968,155.30665284667404,1.1618399107059665,0.10461256724276068,0.03936584249084241,53.46436894475924,-0.3002278407235209,-0.3149377339277504,-0.1339604025417234,1.026153131733558,-0.30499508040594747
570714700000013034,387.85768570447516,472.09604818491516,1.2171888442211372,0.0842394414558773,0.02511446886446825,161.51671164557467,0.6041624477785749,0.9016967994506305,-0.12019125163657317,0.7389912842715393,0.8297827062765697
570714700000013041,351.71044981114795,442.42775451914935,1.257931786663468,0.10289573080004578,0.032280219780219575,154.14856285263846,0.4755504035994653,0.7877552624189315,-0.11005563226362643,0.8833794903046533,0.7524015836631818
570714700000013058,306.44496966922287,422.8662423991597,1.379909230866482,0.17855099004234865,0.1266826923076925,147.876296029263,0.31449560126320814,0.7126289749847567,-0.07971131070961675,2.78556724614336,0.6865295360480727
570714700000013096,136.5369577658235,174.91613264967646,1.2810900104400864,0.2571820991186906,-0.016197344322344386,56.12346665875945,-0.2900379458603383,-0.2396272258709844,-0.10429456230934994,-0.09343209523880056,-0.27706893884304984
570714700000013102,135.77750944260043,158.9437856165006,1.1706193924826236,0.11537140895044065,0.0016369047619046787,49.92173740632402,-0.29274006675241315,-0.3009692697197599,-0.13177633138127956,0.26592385523976003,-0.34220019299983534
570714700000013119,130.47052764106672,172.34381159677218,1.3209405580921825,0.27435046354583953,1.1446886446954118e-05,54.11064871651334,-0.3116223342632903,-0.2495062643424524,-0.09438094393539889,0.23317125898305213,-0.29820777796865133
570714700000013126,138.27025031475335,163.08513211139078,1.1794665283396084,0.06661325397733776,-0.0034617673992674144,51.13006411726612,-0.2838708823942369,-0.2850643649643807,-0.12957542991928842,0.16318680295339388,-0.329510210752723
570714700000013133,144.83870401739728,164.6138835837241,1.1365324255038316,0.06317958109190798,-0.012518429487179506,50.08969543568089,-0.26050029161695365,-0.27919317147885425,-0.14025614413324913,-0.019302821218064915,-0.34043627899255763
570714700000013188,115.82361222387547,160.71901451791473,1.3876187370780746,0.27744076914272636,-0.013118131868131877,51.1857512020723,-0.363736131796319,-0.2941514758860815,-0.07779341730698205,-0.03138668402010054,-0.32892537876052713
